8.4,3887936.505302,332849.233388,5028277.350632
8.5,3887936.442470,332849.260387,5028277.397114
8.6,3887936.379639,332849.287387,5028277.443596
8.7,3887936.316807,332849.314386,5028277.490078
8.8,3887936.253976,332849.341386,5028277.536559
8.9,3887936.191144,332849.368385,5028277.583041
9.0,3887936.128313,332849.395385,5028277.629523
9.1,3887936.065481,332849.422384,5028277.676005
9.2,3887936.002650,332849.449384,5028277.722486
9.3,3887935.939818,332849.476383,5028277.768968
9.4,3887935.876987,332849.503382,5028277.815450
9.5,3887935.814155,332849.530382,5028277.861932
9.6,3887935.751323,332849.557381,5028277.908413
9.7,3887935.688492,332849.584381,5028277.954895
9.8,3887935.625660,332849.611380,5028278.001377
9.9,3887935.562829,332849.638380,5028278.047858
10.0,3887935.499997,332849.665379,5028278.094340
10.1,3887935.437166,332849.692379,5028278.140822
10.2,3887935.374334,332849.719378,5028278.187304
10.3,3887935.311503,332849.746377,5028278.233785
10.4,3887935.248671,332849.773377,5028278.280267
10.5,3887935.185839,332849.800376,5028278.326749
10.6,3887935.123008,332849.827376,5028278.373231
10.7,3887935.155741,332849.754988,5028278.352850
10.8,3887935.188474,332849.682600,5028278.332470
10.9,3887935.221207,332849.610213,5028278.312089
11.0,3887935.253940,332849.537825,5028278.291709
11.1,3887935.286673,332849.465437,5028278.271328
11.2,3887935.319405,332849.393049,5028278.250948
11.3,3887935.352138,332849.320661,5028278.230567
11.4,3887935.384871,332849.248274,5028278.210187
11.5,3887935.417604,332849.175886,5028278.189806
11.6,3887935.450337,332849.103498,5028278.169426
11.7,3887935.478583,332849.031865,5028278.152442
11.8,3887935.506828,332848.960233,5028278.135459
11.9,3887935.535074,332848.888600,5028278.118475
12.0,3887935.563320,332848.816967,5028278.101491
12.1,3887935.591565,332848.745335,5028278.084507
12.2,3887935.619811,332848.673702,5028278.067524
12.3,3887935.648057,332848.602069,5028278.050540
12.4,3887935.676302,332848.530436,5028278.033556
12.5,3887935.704548,332848.458804,5028278.016573
12.6,3887935.732793,332848.387171,5028277.999589
12.7,3887935.761039,332848.315538,5028277.982605
12.8,3887935.812116,332848.165077,5028277.953270
12.9,3887935.834946,332848.086249,5028277.940918
13.0,3887935.857777,332848.007421,5028277.928566
13.1,3887935.880608,332847.928593,5028277.916214
13.2,3887935.903439,332847.849765,5028277.903863
13.3,3887935.926269,332847.770936,5028277.891511
13.4,3887935.949100,332847.692108,5028277.879159
13.5,3887935.971931,332847.613280,5028277.866807
13.6,3887935.994762,332847.534452,5028277.854455
13.7,3887936.017593,332847.455624,5028277.842104
13.8,3887936.063254,332847.297967,5028277.817400
13.9,3887936.086085,332847.219139,5028277.805048
14.0,3887936.108916,332847.140311,5028277.792696
14.1,3887936.131746,332847.061483,5028277.780345
14.2,3887936.154577,332846.982655,5028277.767993
14.3,3887936.177408,332846.903826,5028277.755641
14.4,3887936.200239,332846.824998,5028277.743289
14.5,3887936.223069,332846.746170,5028277.730938
14.6,3887936.245900,332846.667342,5028277.718586
14.7,3887936.268731,332846.588514,5028277.706234
14.8,3887936.306410,332846.430174,5028277.687706
14.9,3887936.321258,332846.350662,5028277.681530
15.0,3887936.336106,332846.271151,5028277.675354
15.1,3887936.350954,332846.191639,5028277.669179
15.2,3887936.365802,332846.112128,5028277.663003
15.3,3887936.380650,332846.032616,5028277.656827
15.4,3887936.395498,332845.953104,5028277.650651
15.5,3887936.410347,332845.873593,5028277.644475
15.6,3887936.425195,332845.794081,5028277.638299
15.7,3887936.440043,332845.714570,5028277.632123
15.8,3887936.469739,332845.555546,5028277.619771
15.9,3887936.484587,332845.476035,5028277.613595
16.0,3887936.499435,332845.396523,5028277.607420
16.1,3887936.514283,332845.317012,5028277.601244
16.2,3887936.529131,332845.237500,5028277.595068
16.3,3887936.543979,332845.157989,5028277.588892
16.4,3887936.558828,332845.078477,5028277.582716
16.5,3887936.573676,332844.998965,5028277.576540
16.6,3887936.588524,332844.919454,5028277.570364
16.7,3887936.603372,332844.839942,5028277.564188
16.8,3887936.632315,332844.681890,5028277.552351
16.9,3887936.646410,332844.603350,5028277.546690
17.0,3887936.660504,332844.524809,5028277.541029
17.1,3887936.674599,332844.446269,5028277.535367
17.2,3887936.688694,332844.367729,5028277.529706
17.3,3887936.702789,332844.289188,5028277.524045
17.4,3887936.716884,332844.210648,5028277.518384
17.5,3887936.730979,332844.132107,5028277.512723
17.6,3887936.745074,332844.053567,5028277.507061
17.7,3887936.759168,332843.975026,5028277.501400
17.8,3887936.773263,332843.896486,5028277.495739
17.9,3887936.794223,332843.737751,5028277.490078
18.0,3887936.801089,332843.657556,5028277.490078
18.1,3887936.807954,332843.577361,5028277.490078
18.2,3887936.814820,332843.497166,5028277.490078
18.3,3887936.821685,332843.416971,5028277.490078
18.4,3887936.828551,332843.336776,5028277.490078
18.5,3887936.835416,332843.256581,5028277.490078
18.6,3887936.842282,332843.176386,5028277.490078
18.7,3887936.849147,332843.096191,5028277.490078
18.8,3887936.856012,332843.015996,5028277.490078
18.9,3887936.869743,332842.855606,5028277.490078
19.0,3887936.876609,332842.775411,5028277.490078
19.1,3887936.883474,332842.695216,5028277.490078
19.2,3887936.890339,332842.615021,5028277.490078
19.3,3887936.897205,332842.534826,5028277.490078
19.4,3887936.904070,332842.454631,5028277.490078
19.5,3887936.910936,332842.374436,5028277.490078
19.6,3887936.917801,332842.294241,5028277.490078
19.7,3887936.924667,332842.214046,5028277.490078
19.8,3887936.931532,332842.133851,5028277.490078
19.9,3887936.937857,332841.973863,5028277.495739
20.0,3887936.937317,332841.894069,5028277.501400
20.1,3887936.936777,332841.814276,5028277.507061
20.2,3887936.936237,332841.734483,5028277.512723
20.3,3887936.935697,332841.654689,5028277.518384
20.4,3887936.935157,332841.574896,5028277.524045
20.5,3887936.934617,332841.495103,5028277.529706
20.6,3887936.934077,332841.415310,5028277.535367
20.7,3887936.933537,332841.335516,5028277.541029
20.8,3887936.932997,332841.255723,5028277.546690
20.9,3887936.932457,332841.175930,5028277.552351
21.0,3887936.930800,332841.015258,5028277.564188
21.1,3887936.929683,332840.934380,5028277.570364
21.2,3887936.928565,332840.853501,5028277.576540
21.3,3887936.927448,332840.772623,5028277.582716
21.4,3887936.926331,332840.691745,5028277.588892
21.5,3887936.925214,332840.610866,5028277.595068
